Index,Time,velocity,voltage
6248,12.496278,-0.0829610601,-3119
6249,12.498287,-0.00945557561,-950
6250,12.500311,0.0597887263,-3460
6251,12.502276,0.117314756,-2294
6252,12.504316,0.166318402,1741
6253,12.506275,0.215322062,2787
6254,12.508274,0.244085088,3834
6255,12.510277,0.265391022,-3148
6256,12.512270,0.26752162,2777
6257,12.514532,0.274978697,-1465
6258,12.516312,0.278174609,-1562
6259,12.518308,0.279239893,1298
6260,12.520273,0.274978697,1382
6261,12.522270,0.253672779,481
6262,12.524278,0.238758594,2023
6263,12.526318,0.219583258,-3985
6264,12.528312,0.201473206,-4010
6265,12.530277,0.186559066,-3406
6266,12.532269,0.172710195,238
6267,12.534271,0.13329421,-2265
6268,12.536275,0.113053575,3160
6269,12.538269,0.0757681802,-1180
6270,12.540277,0.0267645214,3388
6271,12.542273,-0.0307615139,2587
6272,12.544273,-0.0712427944,892
6273,12.546269,-0.114919968,292
6274,12.548279,-0.161793038,3226
6275,12.550330,-0.216123194,3461
6276,12.552278,-0.260865659,2917
6277,12.554271,-0.282171607,1817
6278,12.556274,-0.30454281,-248
6279,12.558269,-0.345024139,3991
6280,12.560272,-0.375917733,3861
6281,12.562403,-0.401484847,-2286
6282,12.564271,-0.406811327,-1491
6283,12.566351,-0.411072522,-2719
6284,12.568276,-0.414268434,1367
6285,12.570272,-0.395093054,-1837
6286,12.572276,-0.399354249,-2353
6287,12.574309,-0.39402777,703
6288,12.576272,-0.371656537,-411
6289,12.578269,-0.335436463,-3711
6290,12.580312,-0.283236891,3550
6291,12.582277,-0.213992596,-1885
6292,12.584273,-0.15007478,-2284
6293,12.586313,-0.0893528461,-530
6294,12.588316,-0.0243697315,-2669
6295,12.590278,0.0256992243,-201
6296,12.592326,0.0970741212,1020
6297,12.594276,0.140751287,-2130
6298,12.596268,0.165253118,-78
6299,12.598270,0.187624365,-1250
6300,12.600270,0.224909738,-1818
6301,12.602376,0.240889192,1677
6302,12.604313,0.252607465,3512
6303,12.606278,0.253672779,-3908
6304,12.608277,0.253672779,-498
6305,12.610270,0.235562712,2960
6306,12.612269,0.215322062,1107
6307,12.614312,0.209995598,-3395
6308,12.616538,0.186559066,-402
6309,12.618278,0.174840778,-2069
6310,12.620274,0.169514298,-1973
6311,12.622273,0.146077767,-1729
6312,12.624343,0.120510653,1663
6313,12.626275,0.101335309,-2771
6314,12.628480,0.0757681802,-1849
6315,12.630278,0.0629846156,2809
6316,12.632275,0.0342216007,-266
6317,12.634357,-0.000933200063,-2167
6318,12.636319,-0.0456756726,-1547
6319,12.638278,-0.0893528461,3790
6320,12.640277,-0.134095326,-3566
6321,12.642274,-0.187360168,-188
6322,12.644271,-0.237429127,3885
6323,12.646275,-0.281106293,-783
6324,12.648276,-0.321587592,1294
6325,12.650276,-0.363134176,3094
6326,12.652270,-0.400419563,865
6327,12.654308,-0.430247873,-560
6328,12.656274,-0.449423224,-2367
6329,12.658277,-0.470729172,1033
6330,12.660271,-0.493100375,3924
6331,12.662277,-0.512275755,590
6332,12.664278,-0.53251636,310
6333,12.666278,-0.554887593,-1518
6334,12.668316,-0.568736434,-1541
6335,12.670279,-0.557018161,1998
6336,12.672269,-0.542104065,-1851
6337,12.674272,-0.539973438,-445
6338,12.676277,-0.538908124,-325
6339,12.678268,-0.530385792,-3017
6340,12.680410,-0.522928715,-4055
6341,12.682277,-0.500557482,135
6342,12.684272,-0.476055652,3520
6343,12.686277,-0.44303143,2254
6344,12.688272,-0.415333718,-2724
6345,12.690285,-0.385505408,2846
6346,12.692269,-0.357807666,-1775
6347,12.694274,-0.325848788,-391
6348,12.696342,-0.287498087,3918
6349,12.698334,-0.231037349,-663
6350,12.700274,-0.178837791,809
6351,12.702274,-0.142617702,-2938
6352,12.704272,-0.104267001,-811
6353,12.706279,-0.0627204254,-1922
6354,12.708311,-0.0179779492,-3178
6355,12.710272,0.0214380361,976
6356,12.712271,0.0480704606,76
6357,12.714279,0.071506992,3116
6358,12.716273,0.100270011,2892
6359,12.718270,0.118380055,-2446
6360,12.720558,0.137555391,-1532
6361,12.722283,0.13862069,195
6362,12.724316,0.145012468,-11
6363,12.726503,0.166318402,299
6364,12.728278,0.156730741,1131
6365,12.730257,0.13862069,2802
6366,12.732485,0.149273664,-2264
6367,12.734272,0.13862069,3335
6368,12.736280,0.147143066,3748
6369,12.738308,0.149273664,-2826
6370,12.740273,0.142881885,2719
6371,12.742269,0.126902431,731
6372,12.744269,0.123706542,-3965
6373,12.746489,0.13329421,-2738
6374,12.748388,0.134359509,-2038
6375,12.750486,0.125837132,-1924
6376,12.752530,0.121575952,2921
6377,12.754395,0.130098328,-3812
6378,12.756272,0.12264125,2969
6379,12.758274,0.115184166,-1215
6380,12.760279,0.113053575,3893
6381,12.762345,0.111988276,1172
6382,12.764275,0.116249464,-1443
6383,12.766270,0.120510653,-3533
6384,12.768415,0.120510653,2225
6385,12.770381,0.116249464,944
6386,12.772275,0.113053575,-2959
6387,12.774307,0.111988276,2137
6388,12.776458,0.108792387,2471
6389,12.778279,0.10559649,-1987
6390,12.780456,0.0896170437,476
6391,12.782310,0.0800293684,-1009
6392,12.784485,0.0768334791,2374
6393,12.786313,0.0789640769,-3420
6394,12.788269,0.0736375824,585
6395,12.790352,0.0683111027,-734
6396,12.792357,0.0544622429,-1608
6397,12.794356,0.0448745675,-3918
6398,12.796279,0.0363521948,-325
6399,12.798268,0.0235686302,-2481
6400,12.800270,0.0161115509,1966
6401,12.802279,-0.00519438786,-3900
6402,12.804316,-0.0233044364,-2200
6403,12.806276,-0.0446103737,1371
6404,12.808278,-0.0595245287,-3296
6405,12.810314,-0.0648510158,-2089
6406,12.812347,-0.0872222558,1613
6407,12.814275,-0.0872222558,3347
6408,12.816273,-0.0968099236,2171
6409,12.818544,-0.141552404,3582
6410,12.820269,-0.141552404,3582
6411,12.822271,-0.15007478,606
6412,12.824273,-0.201209024,884
6413,12.826272,-0.232102647,884
6414,12.828274,-0.250212699,-2259
6415,12.830388,-0.278975695,2940
6416,12.832372,-0.296020478,1149
6417,12.834313,-0.296020478,1149
6418,12.836271,-0.320522279,-2343
6419,12.838277,-0.348219991,-1683
6420,12.840272,-0.362068862,-2083
6421,12.842273,-0.365264744,666
6422,12.844439,-0.352481186,-452
6423,12.846397,-0.352481186,3128
6424,12.848279,-0.35887298,3128
6425,12.850277,-0.369525939,531
6426,12.852440,-0.35354647,-1058
6427,12.854277,-0.35354647,-1058
6428,12.856342,-0.338632345,-875
6429,12.858277,-0.320522279,-649
6430,12.860522,-0.280041009,194
6431,12.862446,-0.280041009,3812
6432,12.864360,-0.262996256,3812
6433,12.866313,-0.238494426,276
6434,12.868277,-0.223580256,2682
6435,12.870358,-0.182033688,2165
6436,12.872397,-0.1447483,-2313
6437,12.874409,-0.111724086,-2482
6438,12.876279,-0.0680469051,2613
6439,12.878279,-0.0190432481,-1070
6440,12.880271,0.0363521948,-4058
6441,12.882319,0.0928129256,660
6442,12.884276,0.151404247,1163
6443,12.886446,0.200407907,-3894
6444,12.888271,0.240889192,-2878
6445,12.890274,0.26752162,-3512
6446,12.892276,0.288827568,-3181
6447,12.894345,0.318655878,2109
6448,12.896271,0.341027111,2244
6449,12.898441,0.35168007,629
6450,12.900271,0.352745384,-2189
6451,12.902277,0.358071864,169
6452,12.904333,0.370855421,-1081
6453,12.906310,0.365528941,3351
6454,12.908314,0.334635347,-2723
6455,12.910275,0.311198801,1369
6456,12.912271,0.301611125,-2055
6457,12.914521,0.284566373,1126
6458,12.916279,0.268586904,1908
6459,12.918310,0.239823893,-194
6460,12.920309,0.215322062,-3983
6461,12.922272,0.187624365,3151
6462,12.924434,0.165253118,2444
6463,12.926269,0.145012468,3920
6464,12.928270,0.118380055,-2423
6465,12.930309,0.0853558555,-1512
6466,12.932270,0.053396944,3218
6467,12.934370,0.0288951136,-1826
6468,12.936380,0.0118503636,-512
6469,12.938271,-0.0190432481,1131
6470,12.940418,-0.0488715619,2087
6471,12.942278,-0.0669816062,-2389
6472,12.944434,-0.0786998793,-300
6473,12.946273,-0.084026359,3828
6474,12.948308,-0.0882875547,2159
6475,12.950306,-0.0882875547,318
6476,12.952287,-0.0925487354,-2392
6477,12.954272,-0.0968099236,2597
6478,12.956456,-0.10746289,4083
6479,12.958346,-0.0904181376,-863
6480,12.960270,-0.0637857169,-233
6481,12.962315,-0.0573939383,2874
6482,12.964485,-0.0467409678,567
6483,12.966270,-0.00519438786,-1090
6484,12.968279,0.0225033332,3028
6485,12.970274,0.0491357557,2159
6486,12.972273,0.0992047116,447
6487,12.974268,0.143947169,-832
6488,12.976553,0.195081428,-2817
6489,12.978274,0.236627996,-3583
6490,12.980279,0.287762284,-10
6491,12.982258,0.35700655,1844
6492,12.984271,0.391096056,3775
6493,12.986308,0.399618447,2911
6494,12.988279,0.421989679,-815
6495,12.990274,0.440099716,712
6496,12.992269,0.467797458,-40
6497,12.994279,0.480580986,1348
6498,12.996258,0.489103377,1656
6499,12.998371,0.475254506,-3329
6500,13.000276,0.481646299,747
6501,13.002295,0.483776897,-2181
6502,13.004420,0.472058654,2464
6503,13.006271,0.467797458,2510
6504,13.008276,0.469928056,-2921
6505,13.010274,0.47631982,-2469
6506,13.012350,0.46566686,458
6507,13.014275,0.457144469,-2272
6508,13.016272,0.461405665,-3270
6509,13.018317,0.453948587,775
6510,13.020276,0.439034432,2387
6511,13.022269,0.432642639,3191
6512,13.024277,0.423054993,1519
6513,13.026278,0.410271406,-3741
6514,13.028271,0.394291937,-3485
6515,13.030314,0.372986019,1505
6516,13.032364,0.348484188,1045
6517,13.034372,0.32717827,1627
6518,13.036344,0.300545812,1446
6519,13.038424,0.282435775,368
6520,13.040277,0.26752162,-3947
6521,13.042277,0.238758594,2109
6522,13.044358,0.212126166,530
6523,13.046280,0.204669103,-885
6524,13.048278,0.196146727,166
6525,13.050462,0.165253118,3005
6526,13.052488,0.139685988,-3390
6527,13.054271,0.109857686,2952
6528,13.056269,0.0917476267,-1159
6529,13.058270,0.0821599588,-1012
6530,13.060346,0.0555275381,-523
6531,13.062272,0.0427439772,3022
6532,13.064279,0.0256992243,-3561
6533,13.066272,0.0214380361,-3274
6534,13.068273,0.00652387878,-3591
6535,13.070356,-0.0105208717,-3655
6536,13.072453,-0.016912654,-1672
6537,13.074395,-0.0222391393,-2822
6538,13.076315,-0.0296962168,2016
6539,13.078277,-0.0456756726,1716
6540,13.080278,-0.0605898276,2446
6541,13.082508,-0.0755039901,1877
6542,13.084309,-0.0893528461,-2176
6543,13.086316,-0.0989405215,3057
6544,13.088387,-0.109593488,-1602
6545,13.090278,-0.137291208,-4059
6546,13.092270,-0.152205378,658
6547,13.094276,-0.164988935,-3428
6548,13.096288,-0.18522957,-3400
6549,13.098306,-0.175641894,-4076
6550,13.100315,-0.196947858,-3605
6551,13.102323,-0.233167946,306
6552,13.104274,-0.237429127,1968
6553,13.106317,-0.243820906,-3835
6554,13.108307,-0.256604463,2710
6555,13.110307,-0.281106293,395
6556,13.112404,-0.306673408,3207
6557,13.114548,-0.320522279,2820
6558,13.116279,-0.346089393,859
6559,13.118483,-0.372721851,-3546
6560,13.120303,-0.38870132,438
6561,13.122349,-0.406811327,754
6562,13.124343,-0.434509069,-3672
6563,13.126275,-0.45368439,-4008
6564,13.128312,-0.476055652,-640
6565,13.130271,-0.494165689,-2890
6566,13.132537,-0.513341069,-2533
6567,13.134273,-0.523994029,-429
6568,13.136311,-0.546365201,-1191
6569,13.138556,-0.561279356,-1506
6570,13.140372,-0.576193511,-625
6571,13.142312,-0.594303548,1794
6572,13.144315,-0.611348331,-2784
6573,13.146279,-0.625197172,3929
6574,13.148307,-0.640111327,1808
6575,13.150276,-0.639046073,-3
6576,13.152452,-0.661417305,1140
6577,13.154317,-0.683788538,-2833
6578,13.156490,-0.702963889,-686
6579,13.158341,-0.710420907,4065
6580,13.160491,-0.707225084,1101
6581,13.162276,-0.710420907,2393
6582,13.164414,-0.724269807,-565
6583,13.166311,-0.725335062,702
6584,13.168503,-0.720008612,2681
6585,13.170311,-0.709355652,578
6586,13.172519,-0.714682102,2559
6587,13.174325,-0.701898515,3851
6588,13.176278,-0.675266147,-2256
6589,13.178515,-0.653960168,3945
6590,13.180270,-0.620935977,-1102
6591,13.182272,-0.571932375,327
6592,13.184252,-0.505883932,553
6593,13.186254,-0.421725512,900
6594,13.188279,-0.315195799,-298
6595,13.190258,-0.222514957,1881
6596,13.192249,-0.127703533,2249
6597,13.194251,-0.0318268128,-1863
6598,13.196253,0.0640499145,-3294
6599,13.198271,0.12796773,365
6600,13.200251,0.196146727,2330
6601,13.202253,0.283501089,119
6602,13.204254,0.345288277,-3162
6603,13.206396,0.358071864,929
6604,13.208319,0.369790137,-2919
6605,13.210277,0.401749045,-323
6606,13.212271,0.417728484,-8
6607,13.214451,0.429446727,-3466
6608,13.216433,0.417728484,-1496
6609,13.218438,0.414532602,-1206
6610,13.220307,0.412402004,2484
6611,13.222274,0.419859082,1930
6612,13.224278,0.404944927,3988
6613,13.226278,0.38150841,-2600
6614,13.228279,0.358071864,958
6615,13.230313,0.34635359,127
6616,13.232316,0.329308867,1191
6617,13.234272,0.314394683,3244
6618,13.236279,0.298415214,3155
6619,13.238435,0.268586904,-2638
6620,13.240269,0.230236232,4013
6621,13.242523,0.191885531,-1132
6622,13.244303,0.162057236,-3023
6623,13.246392,0.12796773,-1374
6624,13.248269,0.106661789,-1620
6625,13.250476,0.0747028813,891
6626,13.252278,0.0246339273,3768
6627,13.254469,0.0118503636,-3341
6628,13.256403,-0.0126514658,949
6629,13.258272,-0.0382185914,-692
6630,13.260287,-0.0520674549,-2473
6631,13.262307,-0.0680469051,-891
6632,13.264499,-0.0808304697,1573
6633,13.266273,-0.10000582,-3988
6634,13.268269,-0.115985267,3781
6635,13.270313,-0.127703533,4082
6636,13.272431,-0.147944197,-1731
6637,13.274268,-0.153270662,-3978
6638,13.276274,-0.163923636,-389
6639,13.278275,-0.180968389,1887
6640,13.280275,-0.175641894,2548
6641,13.282270,-0.17457661,504
6642,13.284278,-0.17990309,-1577
6643,13.286373,-0.190556064,-682
6644,13.288275,-0.189490765,3091
6645,13.290277,-0.186294869,-1324
6646,13.292270,-0.178837791,567
6647,13.294270,-0.17457661,1539
6648,13.296479,-0.17990309,3606
6649,13.298274,-0.183098987,-1457
6650,13.300272,-0.175641894,15
6651,13.302306,-0.157531857,-2263
6652,13.304384,-0.160727739,-853
6653,13.306376,-0.159662455,1867
6654,13.308269,-0.15007478,-1217
6655,13.310279,-0.141552404,-209
6656,13.312276,-0.121311754,1189
6657,13.314271,-0.112789385,2350
6658,13.316358,-0.0957446247,204
6659,13.318311,-0.0723080933,2427
6660,13.320279,-0.0605898276,679
6661,13.322270,-0.0414144844,2123
6662,13.324278,-0.0190432481,-3118
6663,13.326274,0.018242145,-1059
6664,13.328279,0.0395480841,538
6665,13.330274,0.0608540215,74
6666,13.332277,0.0853558555,1100
6667,13.334314,0.111988276,1915
6668,13.336272,0.119445354,1412
6669,13.338276,0.125837132,-2212
6670,13.340523,0.136490107,358
6671,13.342275,0.159926638,-266
6672,13.344270,0.168449,688
6673,13.346287,0.173775494,-14
6674,13.348272,0.179101974,3698
6675,13.350314,0.171644896,-1701
6676,13.352495,0.162057236,-1671
6677,13.354388,0.166318402,-2816
6678,13.356275,0.166318402,-3093
6679,13.358269,0.164187819,-3093
6680,13.360307,0.159926638,-2855
6681,13.362275,0.16312252,-3656
6682,13.364273,0.16312252,-3656
6683,13.366271,0.16312252,-3325
6684,13.368277,0.150338948,-1472
6685,13.370482,0.125837132,-1790
6686,13.372269,0.125837132,-1790
6687,13.374287,0.110922977,2696
6688,13.376275,0.0874864459,11
6689,13.378427,0.0406133793,-4067
6690,13.380273,0.0406133793,-4067
6691,13.382307,0.0171768479,-1205
6692,13.384274,-0.0339574069,-2464
6693,13.386278,-0.0797651708,-199
6694,13.388268,-0.110658787,1845
6695,13.390275,-0.17031543,2386
6696,13.392312,-0.236363828,-2956
6697,13.394275,-0.306673408,891
6698,13.396316,-0.389766604,-3863
6699,13.398272,-0.461141497,-3513
6700,13.400332,-0.530385792,1211
6701,13.402274,-0.581520021,3651
6702,13.404314,-0.624131918,667
6703,13.406276,-0.666743755,-122
6704,13.408276,-0.718943298,-3754
6705,13.410276,-0.774338782,-1430
6706,13.412273,-0.831864774,13
6707,13.414274,-0.854236007,-194
6708,13.416317,-0.869150162,-1367
6709,13.418276,-0.89045614,2912
6710,13.420274,-0.918153822,-4026
6711,13.422279,-0.939459741,3400
6712,13.424273,-0.956504524,210
6713,13.426303,-0.959700465,2633
6714,13.428277,-0.953308642,965
6715,13.430278,-0.936263919,2876
6716,13.432276,-0.919219136,-3454
6717,13.434271,-0.900043786,912
6718,13.436315,-0.863823712,862
6719,13.438314,-0.812689424,3955
6720,13.440312,-0.750902236,-2123
6721,13.442269,-0.667809069,3219
6722,13.444313,-0.570867002,-3228
6723,13.446313,-0.4835127,-2871
6724,13.448275,-0.371656537,-3341
6725,13.450313,-0.248082086,3459
6726,13.452277,-0.151140079,-936
6727,13.454278,-0.0755039901,-2847
6728,13.456269,-0.0243697315,-3936
6729,13.458279,0.00545858126,-857
6730,13.460275,0.0672458038,-16
6731,13.462269,0.125837132,-2036
6732,13.464311,0.149273664,-3283
6733,13.466280,0.151404247,2638
6734,13.468279,0.147143066,-826
6735,13.470315,0.136490107,-3964
6736,13.472310,0.116249464,-897
6737,13.474272,0.0800293684,1315
6738,13.476270,0.0640499145,-455
6739,13.478269,0.0438092686,3818
6740,13.480280,0.0097197704,1056
6741,13.482276,-0.0254350305,3188
6742,13.484279,-0.0733733922,2810
6743,13.486311,-0.138356507,-3600
6744,13.488308,-0.209731415,3125
6745,13.490277,-0.271518618,687
6746,13.492269,-0.315195799,3098
6747,13.494273,-0.330109954,2148
6748,13.496340,-0.349285305,778
6749,13.498312,-0.375917733,-1586
6750,13.500277,-0.431313187,441
6751,13.502279,-0.481382132,571
6752,13.504272,-0.530385792,-2909
6753,13.506417,-0.557018161,2655
6754,13.508271,-0.560214043,1052
6755,13.510258,-0.56767118,-4011
6756,13.512249,-0.566605806,-2596
6757,13.514278,-0.553822279,-3040
6758,13.516270,-0.554887593,-1568
6759,13.518277,-0.534646988,-1993
6760,13.520316,-0.519732833,2643
6761,13.522309,-0.504818678,3518
6762,13.524272,-0.489904493,896
6763,13.526277,-0.467533261,-2776
6764,13.528581,-0.433443785,3954
6765,13.530275,-0.414268434,3868
6766,13.532276,-0.391897172,2818
6767,13.534272,-0.356742382,-871
6768,13.536272,-0.32904467,-871
6769,13.538269,-0.284302205,77
6770,13.540277,-0.21931909,-431
6771,13.542276,-0.167119533,-1441
6772,13.544313,-0.111724086,2860
6773,13.546272,-0.0520674549,-3645
6774,13.548279,-0.0222391393,-4001
6775,13.550274,0.0129156606,3139
6776,13.552269,0.0502010509,214
6777,13.554307,0.0832252577,-3100
6778,13.556272,0.101335309,-4079
6779,13.558270,0.123706542,-422
6780,13.560249,0.136490107,2192
6781,13.562272,0.145012468,3621
6782,13.564273,0.148208365,913
6783,13.566273,0.141816586,2155
6784,13.568278,0.137555391,-3580
6785,13.570279,0.12264125,-2640
6786,13.572317,0.119445354,-926
6787,13.574357,0.110922977,-1334
6788,13.576522,0.0949435234,-1174
6789,13.578409,0.0768334791,-2714
6790,13.580272,0.0640499145,-2468
6791,13.582277,0.0512663499,-1447
6792,13.584313,0.0438092686,1932
6793,13.586279,0.0278298166,1361
6794,13.588283,0.00439328467,1842
6795,13.590270,-0.0201085452,-1642
6796,13.592277,-0.0499368571,-1896
6797,13.594501,-0.0712427944,316
6798,13.596276,-0.103201702,2248
6799,13.598276,-0.156466559,2497
6800,13.600275,-0.202274323,3731
6801,13.602270,-0.259800375,913
6802,13.604307,-0.296020478,-1459
6803,13.606277,-0.342893541,2209
6804,13.608272,-0.38870132,1197
6805,13.610341,-0.416399002,394
6806,13.612279,-0.437704951,-3425
6807,13.614277,-0.464337379,-1099
6808,13.616313,-0.484578013,-3891
6809,13.618277,-0.521863401,2793
6810,13.620307,-0.558083475,751
6811,13.622315,-0.582585335,-1017
6812,13.624362,-0.588977098,-3520
6813,13.626275,-0.595368922,364
6814,13.628317,-0.600695372,-101
6815,13.630314,-0.599629998,-699
6816,13.632272,-0.606021821,1873
6817,13.634337,-0.604956567,2172
6818,13.636288,-0.607087135,1940
6819,13.638274,-0.609217763,-218
6820,13.640360,-0.600695372,-259
6821,13.642255,-0.582585335,-3282
6822,13.644310,-0.581520021,2757
6823,13.646521,-0.562344611,-3716
6824,13.648269,-0.553822279,968
6825,13.650273,-0.53784287,440
6826,13.652277,-0.490969777,-687
6827,13.654276,-0.467533261,1694
6828,13.656309,-0.44303143,-41
6829,13.658315,-0.38870132,-2768
6830,13.660355,-0.337567061,-87
6831,13.662465,-0.301346928,-3605
6832,13.664344,-0.241690323,-1090
6833,13.666274,-0.195882559,2399
6834,13.668269,-0.152205378,-932
6835,13.670278,-0.118115865,-489
6836,13.672273,-0.102136403,2058
6837,13.674279,-0.0808304697,955
6838,13.676279,-0.0584592372,1704
6839,13.678565,-0.0307615139,2675
6840,13.680270,-0.0275656227,1249
6841,13.682498,-0.0126514658,-1153
6842,13.684274,0.000132096902,-1678
6843,13.686311,0.00332798786,-2133
6844,13.688269,0.000132096902,899
6845,13.690317,0.00332798786,-942
6846,13.692315,0.0129156606,-1415
6847,13.694469,0.00865447335,2096
6848,13.696273,0.0203727391,4071
6849,13.698275,0.0118503636,-3462
6850,13.700308,0.00332798786,-3871
6851,13.702277,-0.00839027856,-3618
6852,13.704279,-0.0126514658,1975
6853,13.706274,0.000132096902,1868
6854,13.708317,-0.0115861688,1253
6855,13.710316,-0.036088001,-3900
6856,13.712315,-0.047806263,1751
6857,13.714270,-0.0637857169,-1461
6858,13.716312,-0.0744386911,1140
6859,13.718455,-0.0957446247,-1233
6860,13.720268,-0.10746289,2734
6861,13.722279,-0.113854669,3416
6862,13.724311,-0.13516061,230
6863,13.726269,-0.151140079,3826
6864,13.728274,-0.151140079,-932
6865,13.730309,-0.167119533,-2210
6866,13.732280,-0.178837791,1129
6867,13.734346,-0.175641894,-131
6868,13.736275,-0.17457661,-3522
6869,13.738312,-0.184164286,3709
6870,13.740315,-0.189490765,-3358
6871,13.742277,-0.193751961,-1926
6872,13.744270,-0.178837791,3499
6873,13.746532,-0.157531857,-2483
6874,13.748275,-0.141552404,-2282
6875,13.750368,-0.136225909,-3286
6876,13.752271,-0.133030027,-3320
6877,13.754315,-0.10000582,-3826
6878,13.756273,-0.084026359,37
6879,13.758374,-0.0765692815,-277
6880,13.760277,-0.0680469051,1086
6881,13.762271,-0.0680469051,3891
6882,13.764278,-0.0541980453,2131
6883,13.766275,-0.0318268128,3101
6884,13.768271,-0.0190432481,1124
6885,13.770271,-0.0243697315,-2251
6886,13.772274,-0.0541980453,-1300
6887,13.774312,-0.0541980453,2564
6888,13.776269,-0.0627204254,-3855
6889,13.778273,-0.0680469051,-2095
6890,13.780368,-0.0605898276,-642
6891,13.782299,-0.0765692815,-4065
6892,13.784350,-0.0946793258,-1965
6893,13.786272,-0.112789385,1405
6894,13.788316,-0.133030027,-3445
6895,13.790275,-0.142617702,-944
6896,13.792278,-0.15540126,-3772
6897,13.794275,-0.178837791,-1455
6898,13.796254,-0.195882559,-168
6899,13.798258,-0.211861998,1773
6900,13.800316,-0.239559725,1704
6901,13.802278,-0.26406157,-3887
6902,13.804312,-0.313065201,-1994
6903,13.806270,-0.357807666,-2536
6904,13.808316,-0.400419563,314
6905,13.810270,-0.438770235,-3155
6906,13.812271,-0.463272095,-2246
6907,13.814278,-0.506949246,-2887
6908,13.816278,-0.564475238,-2392
6909,13.818269,-0.609217763,-3559
6910,13.820276,-0.658221364,-2778
6911,13.822278,-0.706159711,-3121
6912,13.824286,-0.759424627,-2534
6913,13.826274,-0.816950619,-923
6914,13.828271,-0.867019594,1720
6915,13.830314,-0.923480332,1093
6916,13.832269,-0.991659343,-224
6917,13.834308,-1.06836069,1294
6918,13.836270,-1.1258868,-355
6919,13.838271,-1.17595565,3692
6920,13.840279,-1.23135114,3399
6921,13.842275,-1.27396309,-695
6922,13.844272,-1.30698717,-830
6923,13.846276,-1.34853387,-1865
6924,13.848276,-1.39008033,-2962
6925,13.850273,-1.41990864,250
6926,13.852304,-1.44654107,-264
6927,13.854284,-1.42736578,3768
6928,13.856482,-1.4241699,1582
6929,13.858278,-1.4209739,3136
6930,13.860279,-1.413517,49
6931,13.862316,-1.37942743,-1346
6932,13.864312,-1.31764019,423
6933,13.866271,-1.24093878,2222
6934,13.868269,-1.13121319,2806
6935,13.870275,-0.987398148,2448
6936,13.872271,-0.84145242,1089
6937,13.874279,-0.698702693,-7
6938,13.876275,-0.514406323,-1503
6939,13.878273,-0.335436463,-3424
6940,13.880273,-0.184164286,-2427
6941,13.882314,-0.051002156,3267
6942,13.884275,-0.051002156,3267
6943,13.886273,0.168449,-133
6944,13.888278,0.212126166,-3053
6945,13.890273,0.253672779,-1253
6946,13.892316,0.325047672,-1013
6947,13.894279,0.325047672,-1013
6948,13.896277,0.388965458,-1995
6949,13.898309,0.388965458,-90
6950,13.900308,0.375116616,1234
6951,13.902277,0.350614786,-1877
6952,13.904317,0.315459996,-2570
6953,13.906538,0.251542181,1875
6954,13.908466,0.224909738,3696
6955,13.910277,0.224909738,3696
6956,13.912317,0.178036675,3614
6957,13.914270,0.12264125,1781
6958,13.916309,0.0555275381,491
6959,13.918316,-0.00732498197,-2905
6960,13.920279,-0.0755039901,-899
6961,13.922269,-0.120246455,-1417
6962,13.924277,-0.140487105,-1083
6963,13.926278,-0.147944197,-2306
6964,13.928277,-0.178837791,-254
6965,13.930474,-0.310934603,1296
6966,13.932422,-0.310934603,1296
6967,13.934458,-0.427051991,3632
6968,13.936392,-0.427051991,3632
6969,13.938397,-0.451553792,2267
6970,13.940273,-0.468598574,2294
6971,13.942279,-0.481382132,2897
6972,13.944273,-0.490969777,3565
6973,13.946269,-0.486708611,-377
6974,13.948559,-0.487773895,1591
6975,13.950269,-0.487773895,1591
6976,13.952278,-0.463272095,2290
6977,13.954279,-0.439835519,-2342
6978,13.956275,-0.429182589,1540
6979,13.958272,-0.399354249,-3912
6980,13.960274,-0.343958825,-83
6981,13.962269,-0.307738721,-2559
6982,13.964343,-0.260865659,-2728
6983,13.966273,-0.19481726,-3921
6984,13.968312,-0.125572935,-3898
6985,13.970279,-0.0488715619,2996
6986,13.972275,0.0267645214,-2969
6987,13.974407,0.0544622429,-147
6988,13.976269,0.0757681802,-235
6989,13.978315,0.100270011,-519
6990,13.980276,0.124771841,-2422
6991,13.982270,0.165253118,-164
6992,13.984270,0.187624365,-1750
6993,13.986315,0.178036675,3258
6994,13.988279,0.141816586,1738
6995,13.990312,0.12796773,3886
6996,13.992451,0.106661789,3649
6997,13.994273,0.0544622429,3604
6998,13.996270,0.0214380361,-2944
6999,13.998372,0.0022626908,1035
7000,14.000273,-0.0201085452,3136
7001,14.002403,-0.0403491855,-1931
7002,14.004517,-0.0733733922,-1164
7003,14.006313,-0.103201702,-3120
7004,14.008270,-0.119181164,-454
7005,14.010276,-0.115985267,1001
7006,14.012269,-0.121311754,-1336
7007,14.014270,-0.130899429,-1741
7008,14.016314,-0.121311754,1110
7009,14.018271,-0.137291208,-1548
7010,14.020307,-0.156466559,3321
7011,14.022269,-0.17031543,-3894
7012,14.024272,-0.164988935,3169
7013,14.026325,-0.17031543,1873
7014,14.028270,-0.168184832,2448
7015,14.030278,-0.152205378,-3861
7016,14.032274,-0.149009481,3442
7017,14.034271,-0.143683001,-742
7018,14.036512,-0.12983413,-1430
7019,14.038520,-0.123442352,3331
