Index,Time,voltage,velocity
10518,21.035999,-16210,0.170752183
10519,21.037978,-8612,0.229343504
10520,21.040009,17024,0.264498323
10521,21.041978,15229,0.212298766
10522,21.043980,-3691,0.197384611
10523,21.046015,-13908,0.206972271
10524,21.048002,-6997,0.195254013
10525,21.049982,16939,0.194188714
10526,21.051985,4640,0.221886441
10527,21.053988,3681,0.230408803
10528,21.055979,16551,0.205906972
10529,21.058006,-17642,0.192058116
10530,21.059985,-13181,0.206972271
10531,21.061988,9574,0.220821142
10532,21.063979,7922,0.280477762
10533,21.065981,-4836,0.322024375
10534,21.068000,-7961,0.239996493
10535,21.069979,-13999,0.220821142
10536,21.071983,3323,0.279412478
10537,21.073985,12742,0.228278205
10538,21.075986,7217,0.15370743
10539,21.078008,11171,0.186731637
10540,21.079987,-3911,0.166490987
10541,21.081980,-9198,0.0940508097
10542,21.083982,-9231,0.145185053
10543,21.085985,5090,0.242127076
10544,21.088028,12474,0.255975932
10545,21.089983,9189,0.19844991
10546,21.091988,7366,0.185666338
10547,21.094003,7807,0.188862234
10548,21.095982,12109,0.165425688
10549,21.097984,-394,0.182470441
10550,21.099999,4021,0.273020685
10551,21.101980,15760,0.327350825
10552,21.103983,-2682,0.362505645
10553,21.105985,2100,0.408313423
10554,21.107987,-5656,0.428554058
10555,21.109988,8662,0.465839446
10556,21.112002,-15842,0.507386029
10557,21.113982,3289,0.502059579
10558,21.115983,-1825,0.511647224
10559,21.117986,-17774,0.523365498
10560,21.119988,14383,0.481818914
10561,21.122001,1638,0.433880538
10562,21.123980,-11365,0.449860007
10563,21.125981,-963,0.397660434
10564,21.127984,-6447,0.331612021
10565,21.129986,-9948,0.394464552
10566,21.132005,-17984,0.384876877
10567,21.133984,-14141,0.295391947
10568,21.135986,-17823,0.295391947
10569,21.137989,371,0.283673644
10570,21.139979,-6820,0.154772714
10571,21.141983,-14250,0.0546348169
10572,21.144004,9713,0.0109576453
10573,21.145983,-11185,-0.0913108513
10574,21.147985,5698,-0.180795819
10575,21.150002,-16858,-0.209558815
10576,21.151984,13089,-0.218081206
10577,21.154063,13052,-0.237256542
10578,21.155986,-17034,-0.290521383
10579,21.157987,-16810,-0.296913177
10580,21.159978,-14264,-0.283064306
10581,21.161982,1406,-0.255366594
10582,21.163984,6362,-0.271346062
10583,21.166003,16793,-0.326741457
10584,21.167982,6877,-0.367222756
10585,21.169985,-8675,-0.409834623
10586,21.171989,426,-0.455642402
10587,21.173979,16952,-0.407704026
10588,21.176002,5728,-0.320349693
10589,21.177981,-5358,-0.310762048
10590,21.179983,2304,-0.316088498
10591,21.181987,14101,-0.234060645
10592,21.183989,-14819,-0.193579376
10593,21.186009,10476,-0.227668881
10594,21.187989,-16742,-0.176534623
10595,21.189979,-4449,-0.0689396262
10596,21.191984,-17717,-0.113682091
10597,21.193986,-11244,-0.176534623
10598,21.195999,-5335,-0.10942091
10599,21.197978,2591,-0.141379818
10600,21.199980,13053,-0.279868394
10601,21.201985,-9751,-0.322480291
10602,21.204019,11635,-0.323545575
10603,21.206037,2200,-0.389593989
10604,21.208000,-3479,-0.40344283
10605,21.209979,-3477,-0.332067966
10606,21.211983,3657,-0.310762048
10607,21.213986,14503,-0.30330494
10608,21.215988,-638,-0.281998992
10609,21.218000,9197,-0.272411346
10610,21.219979,2943,-0.275607228
10611,21.221983,13857,-0.237256542
10612,21.223985,-14377,-0.203167051
10613,21.225987,-275,-0.176534623
10614,21.228001,-14422,-0.120073877
10615,21.229980,17,-0.0582866594
10616,21.231984,-5411,-0.0700049177
10617,21.233987,878,-0.100898534
10618,21.235989,13622,-0.0966373459
10619,21.238002,-5085,-0.142445117
10620,21.239982,-8589,-0.186122298
10621,21.241985,15725,-0.181861117
10622,21.243988,15362,-0.13924922
10623,21.245978,10420,-0.132857442
10624,21.248005,-16411,-0.163751066
10625,21.249984,-4029,-0.10942091
10626,21.251988,-1480,-0.00821770076
10627,21.253978,3900,0.00456586294
10628,21.255980,6355,0.00669645658
10629,21.258015,-8318,0.0439818464
10630,21.260004,-16321,0.0311982855
10631,21.261985,-9215,-0.0455030948
10632,21.264006,17816,-0.0252624527
10633,21.265986,17446,0.0120229414
10634,21.267988,4923,-0.0625478476
10635,21.269978,10700,-0.13498804
10636,21.272001,556,-0.0806578845
10637,21.273980,6078,-0.0220665615
10638,21.275982,2522,-0.0178053752
10639,21.277984,-16081,0.0727448687
10640,21.279986,-2643,0.199515209
10641,21.282009,10851,0.193123415
10642,21.283988,3432,0.168621585
10643,21.285978,17315,0.18353574
10644,21.287980,-2864,0.156903312
10645,21.289982,-8793,0.126009718
10646,21.291986,2642,0.15370743
10647,21.293999,-8948,0.202711076
10648,21.295979,-14500,0.230408803
10649,21.297980,-16093,0.20803757
10650,21.299982,-9702,0.220821142
10651,21.301986,-8736,0.206972271
10652,21.304007,-7066,0.0961814001
10653,21.305986,7145,0.0141535345
10654,21.307987,-17530,-0.0252624527
10655,21.309978,-15961,-0.103029124
10656,21.311982,-2140,-0.1839917
10657,21.314003,16845,-0.188252881
10658,21.315982,-4770,-0.205297649
10659,21.318005,-3736,-0.304370254
10660,21.319985,2620,-0.342720926
10661,21.321988,17588,-0.28412959
10662,21.324009,9442,-0.317153782
10663,21.325988,12490,-0.380006313
10664,21.327978,-13788,-0.281998992
10665,21.329980,2480,-0.195709959
10666,21.331984,4600,-0.221277088
10667,21.334005,17319,-0.165881649
10668,21.335984,17577,-0.0593519509
10669,21.337986,5766,-0.0817231834
10670,21.339988,-13445,-0.115812689
10671,21.341980,-16143,-0.031654235
10672,21.344085,1874,0.0706142709
10673,21.345985,7722,0.0951161012
10674,21.347987,-8923,0.108964965
10675,21.349988,-12145,0.11322616
10676,21.351982,-3471,0.0674183816
10677,21.354050,7486,0.0343941748
10678,21.355984,-12804,0.0162841287
10679,21.357986,-2185,-0.0273930468
10680,21.359988,-1479,-0.0486989841
10681,21.361981,-11789,-0.0476336889
10682,21.364017,9328,-0.0913108513
10683,21.365998,-3325,-0.136053324
10684,21.367978,14117,-0.108355612
10685,21.369980,-2857,-0.146706298
10686,21.371983,-3848,-0.196775258
10687,21.373998,-17598,-0.153098091
10688,21.376006,-15501,-0.11474739
10689,21.377985,-3880,-0.10942091
10690,21.379987,-17398,-0.119008578
10691,21.381979,-13451,-0.131792143
10692,21.383982,-17128,-0.219146505
10693,21.386003,-11944,-0.307566136
10694,21.387982,79,-0.360830963
10695,21.389984,-9757,-0.449250609
10696,21.391988,-13476,-0.5472579
10697,21.393978,-486,-0.610110402
10698,21.395980,6527,-0.653787613
10699,21.398009,-7320,-0.709183097
10700,21.399989,16984,-0.775231481
10701,21.401981,5589,-0.783753872
10702,21.403983,-6866,-0.769905031
10703,21.405984,-16304,-0.806125045
10704,21.408007,245,-0.78055799
10705,21.409986,9578,-0.676158905
10706,21.411979,14318,-0.686811864
10707,21.413980,474,-0.752860248
10708,21.415983,-2045,-0.734750211
10709,21.418006,4093,-0.695334256
10710,21.419988,-4313,-0.727293134
10711,21.421980,-6163,-0.687877119
10712,21.423982,12509,-0.592000425
10713,21.425984,-13834,-0.568563879
10714,21.427986,-14629,-0.60691458
10715,21.430005,9106,-0.61224103
10716,21.431986,10802,-0.557910919
10717,21.433988,-6409,-0.580282152
10718,21.435978,1337,-0.665505886
10719,21.437980,8092,-0.622893989
10720,21.439983,8050,-0.556845605
10721,21.442009,14100,-0.618632793
10722,21.443989,-1863,-0.617567539
10723,21.445979,-9406,-0.489731908
10724,21.447982,5271,-0.459903568
10725,21.449983,4384,-0.491862506
10726,21.452099,11777,-0.390659302
10727,21.453987,-6593,-0.328872055
10728,21.455978,8954,-0.386398107
10729,21.457980,17210,-0.376810431
10730,21.459982,-17059,-0.280933708
10731,21.462041,4834,-0.277737826
10732,21.463982,16122,-0.281998992
10733,21.465985,-7421,-0.16481635
10734,21.467987,-122,-0.137118638
10735,21.469989,9981,-0.206362948
10736,21.471982,1080,-0.10942091
10737,21.474004,14470,-0.0412419066
10738,21.475983,-1515,-0.131792143
10739,21.477985,4418,-0.0827884823
10740,21.479987,-5048,0.0397206619
10741,21.481979,7692,0.0109576453
10742,21.483999,-1334,0.0013699719
10743,21.486003,9428,0.104703777
10744,21.487983,-4497,0.123879127
10745,21.489985,15164,0.0631571934
10746,21.491989,4305,0.0929855108
10747,21.494001,17418,0.159033909
10748,21.495980,-4846,0.133466795
10749,21.497983,-3725,0.15370743
10750,21.499985,-10055,0.241061777
10751,21.501989,9993,0.300718427
10752,21.504009,13638,0.284738958
10753,21.505988,11943,0.314567298
10754,21.507979,12070,0.328416139
10755,21.509981,15419,0.300718427
10756,21.511985,11713,0.322024375
10757,21.514000,15864,0.399791032
10758,21.515979,15019,0.476492405
10759,21.517981,10762,0.546802044
10760,21.519983,12678,0.639482856
10761,21.521987,10410,0.726837158
10762,21.524003,-16648,0.802473307
10763,21.525984,5463,0.886631787
10764,21.527985,4782,0.965463758
10765,21.529987,15118,1.01979387
10766,21.531980,-16217,1.00487971
10767,21.534002,12205,0.994226754
10768,21.535981,9181,1.03683853
10769,21.537983,14788,1.04962218
10770,21.540002,5487,1.00914085
10771,21.541983,-9545,1.0379039
10772,21.544006,-9437,1.12738883
10773,21.545985,-13702,1.1337806
10774,21.547987,-7555,1.1444335
10775,21.549989,-11522,1.19769847
10776,21.551981,5043,1.17532718
10777,21.554074,8614,1.06027508
10778,21.555985,-412,0.984639049
10779,21.557987,9852,0.946288347
10780,21.559989,5737,0.888762355
10781,21.561981,-10191,0.874913454
10782,21.564039,10692,0.911133587
10783,21.565987,5890,0.918590605
10784,21.567989,-5539,0.951614857
10785,21.569979,-3724,0.944157779
10786,21.571983,9670,0.942027211
10787,21.573986,-873,0.986769617
10788,21.576006,-10465,0.956941366
10789,21.577986,-12109,0.923917174
10790,21.579988,16269,0.923917174
10791,21.581980,-9474,0.971855521
10792,21.583982,9730,0.962267816
10793,21.586003,-5492,0.884501159
10794,21.587982,-5492,0.856803417
10795,21.589984,-3015,0.893023491
10796,21.591988,14044,0.842954576
10797,21.593978,17943,0.799277425
10798,21.596002,14004,0.854672849
10799,21.597981,5378,0.867456436
10800,21.599983,3147,0.818452716
10801,21.601987,-14597,0.902611196
10802,21.603988,3767,0.973986089
10803,21.606007,-14873,1.03896916
10804,21.607986,5918,1.06134045
10805,21.609988,-11863,1.09116876
10806,21.611980,14354,1.05068743
10807,21.613983,17611,1.00701034
10808,21.615985,-15177,0.942027211
10809,21.617998,13260,0.940961838
10810,21.619989,2689,0.922851801
10811,21.621981,-17260,0.969724894
10812,21.623983,6376,0.982508481
10813,21.625986,10687,0.983573735
10814,21.627999,-9142,1.03151214
10815,21.629978,-10157,0.980377913
10816,21.631982,4009,0.927112997
10817,21.633984,5125,0.952680171
10818,21.635986,861,0.971855521
10819,21.638000,-9951,0.869587004
10820,21.639979,8382,0.893023491
10821,21.641983,3817,0.931374192
10822,21.643985,16718,0.904741824
10823,21.645987,-8155,0.81951803
10824,21.648006,-5065,0.899415255
10825,21.650001,-11897,0.914329469
10826,21.651981,-7209,0.859999299
10827,21.653983,16309,0.861064613
10828,21.655986,-9049,0.93350482
10829,21.658007,2134,0.891958237
10830,21.659986,-2884,0.785428524
10831,21.661978,3189,0.775840878
10832,21.663980,-17298,0.81419152
10833,21.665982,-11637,0.743881941
10834,21.667984,-82,0.717249513
10835,21.670006,-1702,0.786493838
10836,21.671988,-17597,0.727902532
10837,21.673979,-1810,0.592609823
10838,21.675981,9081,0.589413881
10839,21.677982,16395,0.603262782
10840,21.680008,13713,0.46690473
10841,21.681978,-14240,0.369962722
10842,21.683980,14054,0.444533527
10843,21.685981,-16087,0.471165925
10844,21.687984,-275,0.427488744
10845,21.690008,12934,0.504190147
10846,21.691978,-2754,0.587283254
10847,21.693981,16201,0.558520257
10848,21.695983,-16766,0.477557719
10849,21.697984,-1664,0.503124833
10850,21.700001,-16335,0.548932612
10851,21.701983,-13092,0.506320715
10852,21.703985,15465,0.510581911
10853,21.705987,11476,0.55106324
10854,21.708007,7297,0.49140659
10855,21.709986,-11983,0.36676684
10856,21.711999,3928,0.335873216
10857,21.713979,15569,0.382746279
10858,21.715981,17566,0.397660434
10859,21.717982,-17084,0.390203357
10860,21.719984,-5752,0.430684656
10861,21.722004,-744,0.476492405
10862,21.723984,-7100,0.488210678
10863,21.725986,-8197,0.505255461
10864,21.727988,-7773,0.508451283
10865,21.729978,-15660,0.492471874
10866,21.732001,1198,0.436011136
10867,21.733983,-9599,0.369962722
10868,21.735986,14226,0.326285541
10869,21.737988,-6508,0.278347194
10870,21.739978,10450,0.187796935
10871,21.741982,-8714,0.136662677
10872,21.744000,16004,0.134532094
10873,21.745979,8122,0.140923858
10874,21.747981,5808,0.126009718
10875,21.749984,-15425,0.143054456
10876,21.751987,-1668,0.164360404
10877,21.754008,-10587,0.194188714
10878,21.755987,-8725,0.219755843
10879,21.757978,-3234,0.234669998
10880,21.759980,6238,0.211233467
10881,21.762075,525,0.171817482
10882,21.763999,10689,0.0951161012
10883,21.765978,-15975,0.0226759091
10884,21.767980,3237,0.0216106139
10885,21.769982,9571,0.0343941748
10886,21.771987,-6840,0.0109576453
10887,21.774144,4219,0.0237412062
10888,21.775978,7961,0.0237412062
10889,21.777980,11352,0.0301329885
10890,21.779982,3860,0.0343941748
10891,21.781987,-8428,0.00456586294
10892,21.783989,15988,0.041851256
10893,21.786005,-9816,0.103638478
10894,21.787984,13898,0.105769075
10895,21.789986,2036,0.103638478
10896,21.791978,16499,0.149446249
10897,21.793980,-17175,0.184601039
10898,21.796057,-17983,0.140923858
10899,21.797981,-14659,0.165425688
10900,21.799983,3389,0.244257674
10901,21.801987,10667,0.244257674
10902,21.803989,-1813,0.161164507
10903,21.805979,12402,0.123879127
10904,21.808007,11967,0.0855284333
10905,21.809987,5692,0.00882705022
10906,21.811980,11654,-0.0050218096
10907,21.813982,16003,0.0631571934
10908,21.815984,-10477,0.132401496
10909,21.818107,-239,0.162229806
10910,21.819984,6190,0.204841673
10911,21.821988,8770,0.313501984
10912,21.823978,-11157,0.350787371
10913,21.825980,4252,0.302849025
10914,21.827982,-17475,0.331612021
10915,21.830009,12411,0.384876877
10916,21.831978,9339,0.335873216
10917,21.833980,-4500,0.292196035
10918,21.835983,11486,0.332677335
10919,21.837985,17796,0.286869556
10920,21.840006,-14062,0.244257674
10921,21.841987,6337,0.297522515
10922,21.843989,-10516,0.330546737
10923,21.845980,981,0.361440361
10924,21.847982,10071,0.405117542
10925,21.850002,8367,0.393399268
10926,21.851983,6494,0.397660434
10927,21.853985,-10322,0.390203357
10928,21.855987,8744,0.360375047
10929,21.857989,-12342,0.378485084
10930,21.860008,-3101,0.415770471
10931,21.861978,5974,0.423227549
10932,21.863980,-2102,0.42642346
10933,21.865981,13926,0.432815254
10934,21.867983,-5495,0.369962722
10935,21.870004,3146,0.325220227
10936,21.871986,-16237,0.359309763
10937,21.874006,12006,0.361440361
10938,21.875985,-4269,0.359309763
10939,21.877986,3297,0.381680995
10940,21.880002,-10975,0.374223888
10941,21.881983,17517,0.324154943
10942,21.883984,-12272,0.319893777
10943,21.885986,-17340,0.329481423
10944,21.887988,-12077,0.291130751
10945,21.890005,2701,0.289000154
10946,21.891986,-13024,0.332677335
10947,21.893988,-9536,0.250649452
10948,21.895978,-15282,0.147315651
10949,21.897981,-17731,0.134532094
10950,21.900001,11678,0.0759407654
10951,21.901982,8607,-0.052960176
10952,21.903984,-7028,-0.094506748
10953,21.905986,16833,-0.123269767
10954,21.907987,-2729,-0.231930077
10955,21.910037,-14622,-0.251105398
10956,21.911985,-13405,-0.201036453
10957,21.913986,-6528,-0.181861117
10958,21.915987,1155,-0.1445757
10959,21.917978,-16862,-0.143510416
10960,21.919979,10664,-0.205297649
10961,21.922001,9136,-0.256431878
10962,21.923980,88,-0.286260188
10963,21.925983,-11192,-0.354439199
10964,21.928000,-7971,-0.407704026
10965,21.929980,-3080,-0.342720926
10966,21.932009,17097,-0.312892586
10967,21.933988,7154,-0.367222756
10968,21.935979,9707,-0.361896247
10969,21.937981,-1017,-0.34378624
10970,21.939982,-14454,-0.382136911
10971,21.942001,-9457,-0.36296156
10972,21.943980,14363,-0.27347663
10973,21.945982,-14305,-0.221277088
10974,21.947985,-17720,-0.248974815
10975,21.949987,-6343,-0.283064306
10976,21.952101,-8915,-0.261758387
10977,21.953983,-1140,-0.289456069
10978,21.955985,5380,-0.397051096
10979,21.957987,-16225,-0.426879376
10980,21.959989,11198,-0.424748778
10981,21.961981,1401,-0.524886727
10982,21.963998,3154,-0.578151584
10983,21.965978,-14466,-0.525951982
10984,21.967980,4838,-0.538735569
10985,21.969981,10144,-0.576020956
10986,21.971986,8917,-0.538735569
10987,21.974007,17804,-0.531278491
10988,21.975986,-3475,-0.563237369
10989,21.977988,-9389,-0.544062018
10990,21.979979,17042,-0.488666624
10991,21.982009,-14395,-0.447120041
10992,21.983989,-8343,-0.377875715
10993,21.986007,-15349,-0.329937369
10994,21.987987,-17141,-0.33313325
10995,21.989988,16419,-0.325676173
10996,21.991981,-14885,-0.369353354
10997,21.993983,10427,-0.422618181
10998,21.996000,-13609,-0.475883037
10999,21.997979,-1230,-0.531278491
11000,21.999981,10562,-0.549388528
11001,22.001985,-1954,-0.567498565
11002,22.003987,-7269,-0.549388528
11003,22.006007,-9348,-0.562172115
11004,22.007987,107,-0.568563879
11005,22.009989,5597,-0.532343805
11006,22.011981,-15308,-0.554715037
11007,22.013984,3560,-0.587739229
11008,22.016062,-7430,-0.582412779
11009,22.017979,15020,-0.587739229
11010,22.019980,-9604,-0.628220499
11011,22.021984,-9428,-0.656983554
11012,22.023986,12866,-0.630351126
11013,22.025988,-3907,-0.622893989
11014,22.028033,-5093,-0.649526477
11015,22.029979,-2216,-0.648461163
11016,22.031983,-447,-0.615436971
11017,22.033985,-498,-0.596261561
11018,22.035987,-131,-0.64206934
11019,22.037989,144,-0.644199967
11020,22.040060,3934,-0.596261561
11021,22.041985,-12041,-0.619698167
11022,22.043987,-2585,-0.654852927
11023,22.045988,5729,-0.605849326
11024,22.047979,11991,-0.574955642
11025,22.050003,4228,-0.629285812
11026,22.051984,10530,-0.653787613
11027,22.053986,-6828,-0.61224103
11028,22.055988,-13302,-0.593065739
11029,22.057978,5715,-0.587739229
11030,22.060002,11583,-0.515299022
11031,22.061983,2811,-0.436467052
11032,22.063986,11902,-0.480144233
11033,22.065987,-7441,-0.520625532
11034,22.067978,13924,-0.443924159
11035,22.069981,-3458,-0.426879376
11036,22.072005,17042,-0.437532365
11037,22.073984,-17415,-0.354439199
11038,22.075986,3044,-0.283064306
11039,22.077987,-14106,-0.292651981
11040,22.079978,-11929,-0.261758387
11041,22.082007,15836,-0.197840557
11042,22.083987,-5060,-0.225538284
11043,22.085988,737,-0.264954269
11044,22.087979,1529,-0.290521383
11045,22.089981,8727,-0.312892586
11046,22.092007,16204,-0.318219095
11047,22.093986,-14786,-0.325676173
11048,22.096004,14465,-0.300109059
11049,22.097985,-1273,-0.25430131
11050,22.099986,-14473,-0.217015907
11051,22.102007,6508,-0.1839917
11052,22.103986,15098,-0.153098091
11053,22.105988,10600,-0.104094416
11054,22.107979,5065,-0.137118638
11055,22.109980,-10772,-0.181861117
11056,22.112001,-5355,-0.0966373459
11057,22.113980,14888,-0.0327195302
11058,22.115982,-5489,-0.0369807184
11059,22.117984,10322,0.00243526883
11060,22.119986,11988,0.041851256
11061,22.122008,12222,0.00882705022
11062,22.123988,10387,-0.0135441851
11063,22.125978,-16100,0.0365247726
11064,22.127980,-15319,0.104703777
11065,22.129982,14094,0.151576847
11066,22.132004,16003,0.205906972
11067,22.133983,7215,0.239996493
11068,22.135985,14048,0.209102869
11069,22.137987,-13781,0.169686884
11070,22.139979,-6947,0.220821142
11071,22.141982,-11857,0.253845334
11072,22.144001,-13931,0.292196035
11073,22.145980,-16360,0.371028006
11074,22.147982,18000,0.357179165
11075,22.149983,16029,0.262367725
11076,22.151987,-15243,0.19844991
11077,22.154000,-13685,0.123879127
11078,22.156009,-15626,0.0631571934
11079,22.157988,10816,0.117487341
11080,22.159979,6602,0.144119754
11081,22.161983,16968,0.0770060569
11082,22.163984,-11487,0.0770060569
11083,22.166007,17284,0.0397206619
11084,22.167986,-16101,0.0397206619
11085,22.169988,-10581,0.00243526883
11086,22.171981,-10581,0.0130882384
11087,22.173983,2363,0.0865937322
11088,22.175985,-9893,0.128140315
11089,22.178005,-6219,0.11855264
11090,22.179984,5842,0.0812672451
11091,22.181988,11187,0.0525042228
11092,22.183979,-7662,0.0205453169
11093,22.185981,-3564,-0.0561560653
11094,22.188016,15199,-0.0689396262
11095,22.190001,-8421,-0.00289121573
11096,22.191982,-2881,-0.00821770076
11097,22.193984,-16783,-0.0550907664
11098,22.195986,10272,0.0248065032
11099,22.197988,1916,0.0631571934
11100,22.200008,6252,-0.0348501243
11101,22.201988,-14120,-0.0540254675
11102,22.203980,-2873,-0.00395651255
11103,22.205982,-3285,-0.0423072018
11104,22.208009,12362,-0.0966373459
11105,22.209988,7681,-0.0444377959
11106,22.211999,16556,-0.0305889361
11107,22.213979,5320,-0.0966373459
11108,22.215980,-6321,-0.0955720469
11109,22.217983,14522,-0.0220665615
11110,22.219985,-9602,0.0269370973
11111,22.222006,1069,0.0674183816
11112,22.223986,-16408,0.122813828
11113,22.225988,-16436,0.160099208
11114,22.227978,-15389,0.162229806
11115,22.229980,9479,0.139858574
11116,22.232001,-4851,0.119617932
11117,22.233980,2236,0.0471777394
11118,22.235982,15885,-0.0678743273
11119,22.237984,-2007,-0.1126168
11120,22.239986,8921,-0.103029124
11121,22.242001,-14223,-0.146706298
11122,22.243980,4451,-0.1126168
11123,22.245982,1505,-0.0135441851
11124,22.247984,13925,-0.0188706703
11125,22.249985,-17186,-0.0348501243
11126,22.252001,4879,-0.0050218096
11127,22.253980,12672,0.0130882384
11128,22.255982,-559,0.00350056589
11129,22.257984,17806,-0.00608710665
11130,22.259986,-12297,-0.00821770076
11131,22.262000,-8156,0.0322635844
11132,22.264006,16316,0.0471777394
11133,22.265985,-9953,0.05783071
11134,22.267987,17687,0.112160861
11135,22.269988,-4623,0.097246699
11136,22.272002,-12596,0.0780713558
11137,22.273981,-397,0.11855264
11138,22.275982,9022,0.127075016
11139,22.277984,-16558,0.137727976
11140,22.279986,-14805,0.133466795
11141,22.281999,-14386,0.110030264
11142,22.283978,15695,0.11322616
11143,22.285980,-3624,0.0780713558
11144,22.287982,2080,-0.0199359674
11145,22.289984,-2582,-0.0657437369
11146,22.291988,11982,-0.0636131465
11147,22.293999,551,-0.103029124
11148,22.295978,-9054,-0.140314534
11149,22.297980,-2392,-0.0742661059
11150,22.299982,-12315,-0.0146094812
11151,22.301985,-6936,-0.0401766114
11152,22.304074,-628,-0.0604172498
11153,22.305985,9514,-0.0327195302
11154,22.307987,638,-0.0625478476
11155,22.309978,1231,-0.158424571
11156,22.311982,-15127,-0.169077545
11157,22.313984,4033,-0.13498804
11158,22.316003,-11626,-0.150967494
11159,22.318004,10935,-0.160555169
11160,22.319983,-3433,-0.117943279
11161,22.321987,630,-0.138183936
11162,22.323978,-1318,-0.202101752
11163,22.326005,-16745,-0.220211789
11164,22.327984,4640,-0.175469324
11165,22.329986,-15045,-0.192514077
11166,22.331978,-9171,-0.20423235
11167,22.333980,-15763,-0.188252881
11168,22.336127,-17675,-0.22873418
11169,22.337982,17791,-0.28412959
11170,22.339983,17396,-0.34378624
11171,22.341987,17280,-0.39811638
11172,22.343978,-7395,-0.469491273
11173,22.345980,-8217,-0.516364336
11174,22.348105,1738,-0.462034166
11175,22.349979,-2366,-0.383202225
11176,22.351983,864,-0.339525044
11177,22.353985,-12452,-0.297978461
11178,22.355987,-558,-0.272411346
11179,22.357989,2501,-0.309696734
11180,22.360001,-6085,-0.350178003
11181,22.361983,-6722,-0.34378624
11182,22.363985,-17025,-0.352308601
11183,22.365987,1079,-0.377875715
11184,22.367978,-6957,-0.389593989
11185,22.370007,-7775,-0.405573428
11186,22.371987,-8762,-0.451381207
11187,22.373978,-8929,-0.496123672
11188,22.376006,-8870,-0.515299022
11189,22.377985,16591,-0.564302683
11190,22.380040,-15637,-0.621828735
11191,22.381987,3419,-0.63141638
11192,22.383978,13940,-0.679354727
11193,22.385980,4820,-0.69107306
11194,22.387982,9700,-0.675093532
11195,22.389984,-15764,-0.694268942
11196,22.392005,-2828,-0.653787613
11197,22.393984,8473,-0.581347406
11198,22.395985,3662,-0.569629192
11199,22.397987,-5969,-0.554715037
11200,22.399978,-14784,-0.546192646
11201,22.402001,-5373,-0.540866137
11202,22.403980,-9658,-0.540866137
11203,22.405981,1768,-0.545127332
11204,22.407983,-103,-0.558976173
11205,22.409985,-4079,-0.586673915
11206,22.412002,17349,-0.641004086
11207,22.413981,17117,-0.687877119
11208,22.415983,-4295,-0.676158905
11209,22.417985,3888,-0.670832336
11210,22.419987,-9959,-0.654852927
11211,22.422001,3977,-0.5472579
11212,22.423980,16346,-0.478013635
11213,22.425982,533,-0.469491273
11214,22.427984,2651,-0.434336483
11215,22.430244,-8636,-0.421552896
11216,22.431980,-6682,-0.414095819
11217,22.434000,1372,-0.372549236
11218,22.435979,412,-0.344851524
11219,22.437982,-8099,-0.337394446
11220,22.439984,-5401,-0.351243317
11221,22.441988,1543,-0.369353354
11222,22.444005,2912,-0.372549236
11223,22.445984,-4445,-0.399181664
11224,22.447986,9817,-0.426879376
11225,22.449988,-9743,-0.405573428
11226,22.451980,13049,-0.385332823
11227,22.454006,-2930,-0.411965221
11228,22.455985,-1188,-0.394920498
11229,22.457987,-11764,-0.352308601
11230,22.459989,5389,-0.358700365
11231,22.461982,14367,-0.334198564
11232,22.463984,-16604,-0.305435538
11233,22.466005,6596,-0.332067966
11234,22.467985,-11608,-0.358700365
11235,22.469987,-17168,-0.318219095
11236,22.471980,-14366,-0.322480291
11237,22.473983,1876,-0.359765649
11238,22.476008,-2210,-0.328872055
11239,22.477987,9450,-0.380006313
11240,22.479989,-395,-0.51210314
11241,22.481981,-9819,-0.532343805
11242,22.483983,-13533,-0.506776631
11243,22.485985,-3889,-0.542996764
11244,22.487999,3377,-0.531278491
11245,22.489979,9510,-0.48760131
11246,22.491983,13467,-0.533409119
11247,22.493985,15090,-0.599457502
11248,22.495987,5972,-0.580282152
11249,22.498002,-16077,-0.563237369
11250,22.499981,10002,-0.545127332
11251,22.501984,17817,-0.448185354
11252,22.503987,8330,-0.342720926
11253,22.505988,14871,-0.353373915
11254,22.508007,4442,-0.354439199
11255,22.509986,6173,-0.258562475
11256,22.511979,14213,-0.217015907
11257,22.513982,7212,-0.196775258
11258,22.515984,-13227,-0.0689396262
11259,22.518008,-14609,0.0258718003
11260,22.519989,-7644,0.0450471453
11261,22.521981,858,0.098311998
11262,22.523983,-5143,0.138793275
11263,22.525985,-13648,0.0748754665
11264,22.528056,12475,0.00669645658
11265,22.529979,-2621,0.00243526883
11266,22.531983,-395,-0.0380460136
11267,22.533985,-1908,-0.120073877
11268,22.535986,-10907,-0.094506748
11269,22.538030,7626,-0.049764283
11270,22.539989,-4522,-0.107290313
11271,22.542006,197,-0.110486202
11272,22.543985,-15971,-0.0678743273
11273,22.545987,2336,-0.10942091
11274,22.547989,870,-0.146706298
11275,22.550007,17921,-0.125400349
11276,22.551989,-1842,-0.145640999
11277,22.553979,-14433,-0.203167051
11278,22.555982,-15148,-0.187187582
11279,22.557983,-13575,-0.125400349
11280,22.559999,540,-0.123269767
11281,22.561980,15586,-0.161620468
11282,22.563982,454,-0.172273427
11283,22.565983,-6091,-0.215950608
11284,22.567985,-2452,-0.3139579
11285,22.570020,2824,-0.307566136
11286,22.572008,-16283,-0.251105398
11287,22.573987,7351,-0.262823671
11288,22.575989,-7258,-0.261758387
